Account_Owner__c,Amount,Area__c,BigMachines__Line_Items__c,CloseDate,Country__c,CreatedById,CreatedDate,Currency_Rate__c,CurrencyIsoCode,Days_Until_Modified__c,Duration_at_Stage1__c,Duration_at_Stage2__c,Earliest_Delivery_Commence_Date__c,Eligible_for_Fast_Track__c,HasOpportunityLineItem,Id,IsWon,LastModifiedDate,LoB_Services__c,Pricebook2Id,Retail__c,Stage_Change_Date__c,Sub_Area__c,WNC_Region__c
471,1440.0,0,1,10,23,636,221,1.0,30,-595.0,0,0,691,1,1,35696,1,1192,0,1,0,9,20,1
426,33600.0,18,1,605,38,596,222,1.0,30,-420.0,0,92,1022,1,1,35697,0,4395,0,1,0,498,37,0
253,5953.0,15,1,6,138,112,223,0.761627,10,-597.0,0,0,467,1,1,35698,1,4209,1,0,1,5,44,1
359,54000.0,22,2,45,139,535,224,1.0,30,-580.0,0,0,790,0,1,35699,1,4457,0,1,0,41,45,0
334,11509.26,17,2,55,25,271,225,1.299448,2,-604.0,0,0,73,1,1,35700,1,3063,1,0,1,48,9,0
374,10000.0,22,1,298,139,530,226,1.0,30,-533.0,0,0,624,1,1,35701,0,720,0,1,0,216,45,0
304,90486.64,18,2,48,106,434,227,1.0,30,-433.0,7,0,77,1,1,35702,1,4393,0,1,0,222,37,0
81,73500.0,11,1,497,109,103,228,0.81960495,9,-75.0,51,29,811,1,1,35703,1,165,0,0,1,399,18,1
357,57000.0,22,1,304,139,439,229,1.0,30,-548.0,0,0,536,0,1,35704,0,757,0,1,0,222,45,0
167,46500.0,15,3,13,138,441,230,0.8901549999999999,9,-589.0,0,0,77,0,1,35705,1,3807,0,0,1,21,44,1
251,8489.99,17,1,55,139,289,231,1.0,30,-604.0,0,0,421,1,1,35706,1,3398,1,0,1,48,45,0
334,48000.0,22,4,40,139,492,232,1.0,30,-581.0,0,0,62,0,1,35707,1,759,0,1,0,37,45,0
354,20000.0,22,1,49,139,324,233,1.0,30,-213.0,0,0,502,0,1,35708,0,4134,0,1,0,44,45,0
348,9000.0,22,1,30,139,493,234,1.0,30,-586.0,0,0,87,0,1,35709,1,933,0,1,0,27,45,0
34,95000.0,6,4,23,46,49,235,0.8901549999999999,9,-589.0,0,0,474,1,1,35710,0,4108,0,1,0,21,14,1
348,9000.0,22,1,45,139,493,236,1.0,30,-581.0,0,0,87,0,1,35711,1,933,0,1,0,41,45,0
334,2900.0,4,1,55,25,10,237,1.299448,2,-604.0,0,0,703,0,1,35712,1,1124,0,1,0,48,9,0
399,101250.0,22,1,298,139,558,238,1.0,30,-533.0,0,0,598,0,1,35713,1,1882,0,1,0,216,45,0
449,1131447.0,22,2,377,139,611,239,1.0,30,-132.0,0,0,631,0,1,35714,1,3089,0,1,0,289,45,0
371,31500.0,22,1,6,139,538,240,1.0,30,-597.0,0,0,467,1,1,35715,1,935,0,1,0,5,45,0
334,7497.0,22,1,223,139,611,241,1.0,30,-512.0,28,0,492,0,1,35716,1,3274,0,1,0,149,45,0
356,21000.0,22,1,270,139,508,242,1.0,30,-574.0,0,0,528,0,1,35717,0,115,0,1,0,191,45,0
321,31000.0,22,2,96,139,463,243,1.0,30,-307.0,0,0,309,0,1,35718,0,262,0,1,0,76,45,0
251,6852.05,17,1,55,139,289,244,1.0,30,-604.0,0,0,421,1,1,35719,1,3398,1,0,1,48,45,0
251,6993.13,17,1,55,139,289,245,1.0,30,-604.0,0,0,421,1,1,35720,1,3398,1,0,1,48,45,0
334,9000.0,22,1,57,139,527,246,1.0,30,-603.0,0,0,508,0,1,35721,1,3641,0,1,0,50,45,0
395,15400.0,22,4,48,139,550,247,1.0,30,-579.0,0,0,881,0,1,35722,1,3060,0,1,0,43,45,0
334,1539.2,22,1,57,139,288,248,1.0,30,-604.0,0,0,408,1,1,35723,1,133,0,1,0,50,45,0
229,14062.33,17,2,2,139,270,249,1.0,30,-600.0,0,0,58,1,1,35724,1,3148,1,0,1,1,45,0
383,28900.0,22,4,683,139,539,250,1.0,30,-350.0,0,105,113,0,1,35725,0,4430,0,1,0,569,45,0
287,4760.0,22,1,59,139,525,251,1.0,30,-602.0,0,0,77,0,1,35726,1,4230,0,1,0,52,45,0
269,2000.0,0,1,45,107,280,252,1.0,30,-580.0,0,23,435,0,1,35727,0,402,0,1,0,41,34,1
46,116000.0,9,1,441,52,65,253,7.751011,11,-467.0,0,137,943,0,1,35728,0,1466,0,0,1,347,15,1
107,6072680.0,19,2,314,107,133,254,49.860689,21,-528.0,0,31,549,0,1,35729,1,3512,1,0,1,230,35,1
107,7278600.0,19,2,603,107,133,255,49.860689,21,-421.0,0,147,987,1,1,35730,1,3512,1,0,1,496,35,1
239,51200.0,19,2,79,78,336,256,4.285497,18,-317.0,7,257,388,0,1,35731,1,3618,0,0,1,65,35,1
107,6664000.0,19,2,133,107,133,257,49.860689,21,-286.0,0,27,30,0,1,35732,1,2835,1,0,1,96,35,1
447,7746.0,0,1,16,56,609,258,1.0,30,-227.0,0,0,359,0,1,35733,0,4543,0,1,0,15,21,1
456,30000.0,16,1,12,101,622,259,1.0,30,-594.0,0,9,64,0,1,35734,0,4339,0,1,0,11,26,1
61,5000.0,6,1,409,46,362,260,0.9194559999999999,9,-483.0,0,0,728,0,1,35735,0,3854,1,1,0,317,14,1
447,78076.0,0,3,616,56,609,261,1.0,30,-20.0,0,496,1011,0,1,35736,0,3820,0,1,0,509,21,1
451,202269.2,16,6,263,39,614,262,1.0,30,-218.0,0,224,631,0,1,35737,0,2709,0,1,0,32,26,1
205,3929504.0,19,2,322,107,292,263,49.860689,21,-523.0,0,14,1060,0,1,35738,1,2786,1,0,1,238,35,1
215,140000.0,10,1,472,143,306,264,1.0,30,-481.0,0,152,762,0,1,35739,0,2455,0,0,1,376,17,1
447,7380000.0,0,2,156,56,248,265,1.0,30,-268.0,0,0,314,0,1,35740,0,3818,0,1,0,127,21,1
205,2000000.0,19,2,515,107,292,266,51.015201,21,-565.0,0,14,774,1,1,35741,0,2458,0,0,1,156,35,1
215,176560.0,10,1,472,143,306,267,1.0,30,-481.0,0,153,98,0,1,35742,0,3487,1,0,1,376,17,1
44,114900.0,6,3,6,46,39,268,0.8901549999999999,9,-597.0,0,0,604,1,1,35743,1,3677,0,1,0,5,14,1
447,4502500.0,0,2,175,56,248,269,1.0,30,-262.0,0,0,10,0,1,35744,0,3818,0,1,0,120,21,1
112,75200.0,6,1,57,46,139,270,0.8901549999999999,9,-603.0,0,0,703,1,1,35745,1,3846,0,1,0,50,14,1
112,37600.0,6,1,57,46,139,271,0.8901549999999999,9,-603.0,0,0,1060,1,1,35746,1,3846,0,1,0,50,14,1
130,9000.0,8,1,37,32,171,272,0.8930170000000001,9,-217.0,0,176,442,0,1,35747,0,1260,0,0,1,34,38,1
61,2244.0,6,1,13,46,172,273,0.8901549999999999,9,-497.0,0,0,401,1,1,35748,1,2195,1,1,0,12,14,1
421,760.0,5,1,59,60,582,274,0.8901549999999999,9,-602.0,0,0,339,1,1,35749,1,2195,1,1,0,52,24,1
419,13330.0,6,2,12,6,579,275,0.8901549999999999,9,-594.0,0,0,508,1,1,35750,1,3047,1,1,0,11,4,1
417,1150.0,5,1,59,60,582,276,0.8901549999999999,9,-602.0,0,0,339,1,1,35751,1,3687,1,1,0,52,24,1
93,64800.0,21,1,266,60,118,277,0.8901549999999999,9,-576.0,0,27,408,0,1,35752,0,1342,0,0,1,187,23,1
187,27215.0,21,2,61,60,251,278,0.8901549999999999,9,-601.0,0,0,401,1,1,35753,1,1825,0,0,1,54,23,1
112,2025.0,6,1,57,46,139,279,0.9048139999999999,9,-603.0,0,0,77,1,1,35754,1,1923,0,1,0,50,14,1
112,15041.0,6,1,57,46,139,280,0.8901549999999999,9,-603.0,0,0,508,1,1,35755,1,3895,0,1,0,50,14,1
112,14625.0,6,1,57,46,139,281,0.8901549999999999,9,-603.0,0,0,77,1,1,35756,1,3895,0,1,0,50,14,1
474,172286.0,16,4,281,102,145,282,0.9048139999999999,9,-549.0,0,21,536,0,1,35757,0,1080,0,1,0,201,26,1
419,25818.0,6,4,6,6,579,283,0.9048139999999999,9,-597.0,0,0,508,1,1,35758,1,4332,1,1,0,5,4,1
334,5000.0,22,1,21,139,504,284,1.0,30,-590.0,6,0,77,0,1,35759,1,2608,1,1,0,19,45,0
116,200000.0,16,1,154,137,640,285,1.0,30,-302.0,0,0,433,1,1,35760,0,1879,0,1,0,108,26,1
395,15400.0,22,4,30,139,550,286,1.0,30,-586.0,0,0,881,0,1,35761,1,3941,0,1,0,27,45,0
419,1333.0,6,2,6,6,579,287,0.8901549999999999,9,-597.0,0,0,77,1,1,35762,1,3681,1,1,0,5,4,1
395,7400.0,22,4,394,139,550,288,1.0,30,-523.0,0,0,881,0,1,35763,0,1482,0,1,0,238,45,0
419,4516.0,6,2,6,6,579,289,0.8901549999999999,9,-597.0,0,0,508,1,1,35764,1,3030,1,1,0,5,4,1
334,1.0,22,1,507,139,561,290,1.0,30,-436.0,0,0,1050,0,1,35765,1,290,0,1,0,408,45,0
411,5499.998266,23,1,6,75,19,291,0.8901549999999999,9,-597.0,0,0,377,1,1,35766,1,3830,0,1,0,5,6,1
112,20400.0,6,1,304,46,139,292,0.9048139999999999,9,-548.0,0,55,740,1,1,35767,1,4166,0,1,0,222,14,1
347,21675.0,22,1,45,139,531,293,1.0,30,-580.0,0,0,604,0,1,35768,1,4365,1,1,0,41,45,0
386,1.0,22,1,59,139,605,294,1.0,30,-602.0,0,0,604,0,1,35769,1,3972,0,1,0,52,45,0
102,1910.0,6,1,59,46,128,295,0.8901549999999999,9,-602.0,0,0,358,1,1,35770,1,3664,1,1,0,52,14,1
290,533320.0,5,4,372,123,435,296,0.912742,9,-499.0,0,128,571,0,1,35771,0,3348,0,1,0,284,39,1
118,368380.0,8,1,96,53,147,297,0.8930170000000001,9,-307.0,0,120,157,0,1,35772,1,1236,0,0,1,76,8,1
258,52560.0,15,1,238,138,365,298,0.761627,10,-562.0,0,0,364,0,1,35773,0,3813,0,0,1,161,44,1
34,64000.0,6,2,591,46,48,299,0.852878,9,-117.0,0,300,1013,1,1,35774,0,4551,0,1,0,375,14,1
341,32153.0,22,4,10,139,439,300,1.0,30,-554.0,0,0,407,0,1,35775,1,1880,0,1,0,9,45,0
419,22190.0,6,3,6,6,579,301,0.8901549999999999,9,-597.0,0,0,77,1,1,35776,1,3045,1,1,0,5,4,1
322,1.0,22,1,57,139,643,302,1.0,30,-603.0,0,0,790,0,1,35777,1,3066,0,1,0,50,45,0
411,9499.963197,23,1,6,75,19,303,0.8901549999999999,9,-597.0,0,0,435,1,1,35778,1,3830,0,1,0,5,6,1
123,247558.0,21,1,209,60,154,304,0.8250139999999999,9,-586.0,0,0,317,0,1,35779,1,1520,0,0,1,27,23,1
334,7500.0,22,1,61,139,528,305,1.0,30,-601.0,0,0,492,0,1,35780,1,726,0,1,0,54,45,0
287,16000.0,22,1,2,139,525,306,1.0,30,-595.0,0,0,424,0,1,35781,0,4230,0,1,0,9,45,0
334,206167.5,4,1,6,25,10,307,1.299448,2,-597.0,0,0,77,0,1,35782,1,4250,0,1,0,5,9,0
455,6350.0,18,1,296,106,434,308,1.0,30,-432.0,69,0,508,1,1,35783,1,4390,0,1,0,214,37,0
455,314395.0,18,1,330,106,434,309,1.0,30,-287.0,69,0,703,0,1,35784,1,4390,0,1,0,261,37,0
374,3900.0,22,1,57,139,528,310,1.0,30,-603.0,0,0,408,0,1,35785,1,3617,0,1,0,50,45,0
455,80000.0,18,1,167,106,434,311,1.0,30,-435.0,0,168,0,0,1,35786,0,978,0,1,0,410,37,0
454,205664.0,3,2,262,19,617,312,5.457939,1,-551.0,0,35,567,1,1,35787,1,2551,0,1,0,184,7,0
334,6790.15,17,2,2,25,271,313,1.299448,2,-600.0,0,0,73,1,1,35788,1,2429,1,0,1,1,9,0
344,20000.0,22,1,407,139,491,314,1.0,30,-511.0,0,0,624,0,1,35789,0,2376,0,1,0,315,45,0
378,8000.0,22,1,2,139,533,315,1.0,30,-601.0,0,0,78,0,1,35790,1,2974,0,1,0,1,45,0
374,9000.0,22,1,59,139,528,316,1.0,30,-602.0,0,0,508,0,1,35791,1,512,0,1,0,52,45,0
234,35000.0,22,1,36,139,456,317,1.0,30,-583.0,0,0,438,0,1,35792,1,569,0,1,0,33,45,0
68,2008570.0,9,6,242,129,89,318,30.45856,28,-560.0,0,30,525,1,1,35793,1,1341,0,0,1,165,15,1
383,48753.0,22,2,223,139,486,319,1.0,30,-569.0,0,0,407,0,1,35794,1,2317,1,1,0,149,45,0
377,2000.0,22,1,59,139,532,320,1.0,30,-602.0,0,0,401,1,1,35795,1,2467,0,1,0,52,45,0
68,158405.0,9,2,242,129,89,321,30.45856,28,-560.0,0,42,441,1,1,35796,1,1341,0,0,1,165,15,1
68,2400000.0,9,1,253,129,89,322,30.45856,28,-555.0,0,47,863,0,1,35797,0,1341,0,0,1,176,15,1
371,1000.0,22,1,10,139,526,323,1.0,30,-595.0,0,0,77,0,1,35798,1,185,0,1,0,9,45,0
356,45000.0,22,1,299,139,508,324,1.0,30,-168.0,0,0,562,0,1,35799,0,561,0,1,0,217,45,0
178,10137942.0,9,1,526,129,89,325,29.841864,28,-425.0,0,30,875,0,1,35800,1,2949,0,0,1,484,15,1
383,46543.0,22,1,479,139,486,326,1.0,30,-447.0,0,73,98,0,1,35801,1,547,0,1,0,384,45,0
178,286878.0,9,1,487,129,89,327,29.841864,28,-444.0,0,158,810,0,1,35802,0,2949,0,0,1,390,15,1
383,37000.0,22,2,481,139,486,328,1.0,30,-447.0,0,0,878,0,1,35803,1,2369,1,1,0,384,45,0
383,46431.0,22,1,420,139,486,329,1.0,30,-476.0,0,0,34,0,1,35804,1,547,0,1,0,327,45,0
178,939000.0,9,1,476,129,89,330,29.992277,28,-457.0,0,145,102,0,1,35805,0,1425,0,0,1,380,15,1
178,1900000.0,9,1,476,129,89,331,29.992277,28,-457.0,0,135,977,1,1,35806,0,1425,0,0,1,380,15,1
433,87570.0,23,4,500,14,593,332,0.9194559999999999,9,-456.0,0,0,213,1,1,35807,1,211,0,1,0,402,28,1
178,7709668.0,9,1,476,129,89,333,29.992277,28,-457.0,0,145,139,0,1,35808,0,1610,0,0,1,380,15,1
178,7892668.0,9,1,476,129,89,334,29.992277,28,-457.0,0,145,80,0,1,35809,0,1610,0,0,1,380,15,1
441,32000.0,22,1,59,139,604,335,1.0,30,-603.0,0,0,790,0,1,35810,1,366,0,1,0,52,45,0
433,46162.9,23,5,207,132,593,336,0.8930170000000001,9,-242.0,0,0,396,1,1,35811,1,2664,0,1,0,18,28,1
457,1562.0,22,1,61,139,255,337,1.0,30,-601.0,0,0,401,0,1,35812,1,2366,0,1,0,54,45,0
12,5000.0,22,1,10,139,18,338,1.0,30,-595.0,0,0,77,0,1,35813,1,4026,0,1,0,9,45,0
83,198.29,17,1,57,25,288,339,1.299448,2,-603.0,0,0,412,1,1,35814,1,3372,1,0,1,50,9,0
433,25137.0,23,2,82,29,593,340,0.8930170000000001,9,-316.0,0,0,36,1,1,35815,1,3836,0,1,0,67,28,1
178,404000.0,9,2,539,129,89,341,29.841864,28,-450.0,0,152,7,0,1,35816,0,2450,0,0,1,436,15,1
334,550000.0,9,1,253,129,89,342,30.45856,28,-555.0,0,47,1029,0,1,35817,0,1779,0,0,1,176,15,1
391,20926.0,22,1,300,139,499,343,1.0,30,-532.0,0,0,604,0,1,35818,1,4051,0,1,0,218,45,0
441,2388.0,22,1,61,139,604,344,1.0,30,-602.0,0,0,604,0,1,35819,1,2894,0,1,0,54,45,0
401,10600.0,13,1,316,84,564,345,1.0,30,-526.0,0,13,875,1,1,35820,1,602,0,1,0,232,25,0
334,25000.0,22,1,38,139,504,346,1.0,30,-582.0,0,0,756,0,1,35821,1,4124,0,1,0,35,45,0
356,1010.0,22,1,48,139,508,347,1.0,30,-579.0,0,0,604,0,1,35822,1,369,0,1,0,43,45,0
361,46850.0,22,2,275,139,514,348,1.0,30,-573.0,0,0,508,0,1,35823,1,1900,1,1,0,195,45,0
365,5500.0,22,1,61,139,516,349,1.0,30,-601.0,0,0,77,1,1,35824,1,2966,0,1,0,54,45,0
310,127942.0,1,6,361,62,444,350,1.0,30,-504.0,0,98,881,1,1,35825,1,239,0,0,1,273,0,1
291,37400.0,9,2,582,27,264,351,1.0,30,-401.0,0,166,250,0,1,35826,1,2834,0,0,1,478,15,1
237,29712.35,2,1,38,5,333,352,1.459546,0,-583.0,0,16,508,1,1,35827,1,3487,1,0,1,35,3,1
264,,0,0,304,131,373,353,31.549604,26,-542.0,0,55,1080,0,0,35828,0,2442,0,2,0,222,42,1
242,54122.0,0,1,38,55,341,354,77.65,14,-582.0,0,0,375,0,1,35829,1,4010,0,1,0,35,19,1
242,2050.0,0,1,268,55,341,355,77.65,14,-575.0,0,0,375,0,1,35830,1,4010,0,1,0,189,19,1
242,7500.0,0,1,38,55,341,356,77.65,14,-582.0,0,0,375,0,1,35831,1,4010,0,1,0,35,19,1
310,110000.0,1,1,536,62,444,357,1.0,30,-451.0,0,100,1073,1,1,35832,0,1536,0,0,1,434,0,1
242,440460.0,0,1,38,55,341,358,77.65,14,-582.0,0,0,375,0,1,35833,1,22,0,1,0,35,19,1
250,345410.0,9,2,275,52,25,359,1.0,30,-572.0,0,0,422,0,1,35834,0,4324,0,0,1,195,15,1
310,812322.0,1,2,481,62,444,360,1.0,30,-447.0,0,96,852,0,1,35835,1,239,0,0,1,384,0,1
21,6083.04,6,4,59,46,32,361,0.8930170000000001,9,-602.0,0,0,339,1,1,35836,1,2292,1,1,0,52,14,1
205,825521.43,19,2,21,107,292,362,1.0,30,-591.0,0,0,492,0,1,35837,1,194,0,0,1,19,35,1
102,638.0,6,1,59,46,128,363,0.9048139999999999,9,-602.0,0,0,508,1,1,35838,1,1739,0,1,0,52,14,1
405,1500000.0,0,1,349,55,595,364,72.65,14,-518.0,84,0,713,0,1,35839,0,3745,0,1,0,261,19,1
63,4474.99592,19,4,6,119,191,365,1.397392,25,-597.0,0,0,401,1,1,35840,1,2952,1,0,1,5,35,1
178,4000.0,9,1,59,129,89,366,30.45856,28,-602.0,0,0,508,1,1,35841,1,1610,0,0,1,52,15,1
308,,6,0,59,46,134,367,0.9048139999999999,9,-602.0,0,0,1080,0,0,35842,0,4203,0,2,0,52,14,1
178,55950.0,9,1,59,129,89,368,29.845113,28,-602.0,0,0,492,1,1,35843,1,1610,0,0,1,52,15,1
108,36000.0,6,1,59,46,134,369,0.8930170000000001,9,-602.0,0,0,77,1,1,35844,1,2297,0,1,0,52,14,1
106,28275.6,11,1,494,123,132,370,0.8979889999999999,9,-441.0,0,1,120,1,1,35845,1,217,0,0,1,396,18,1
102,9328.0,6,1,59,46,128,371,0.8901549999999999,9,-602.0,0,0,508,1,1,35846,1,1741,0,1,0,52,14,1
316,152923.0,23,1,255,44,581,372,0.9048139999999999,9,-554.0,0,0,465,1,1,35847,1,2297,1,1,0,178,13,1
271,40775.0,10,1,262,55,225,373,1.0,30,-551.0,0,0,730,1,1,35848,1,1642,0,0,1,184,17,1
271,135996.0,10,1,343,55,225,374,1.0,30,-544.0,0,0,691,1,1,35849,1,4085,0,0,1,254,17,1
271,30422.0,10,3,639,55,225,375,1.0,30,-9.0,0,423,1005,1,1,35850,1,4317,0,0,1,532,17,1
271,18095.0,10,1,343,55,225,376,1.0,30,-544.0,0,58,790,1,1,35851,1,219,0,0,1,254,17,1
271,121195.0,10,1,24,55,225,377,1.0,30,-175.0,0,324,679,1,1,35852,1,219,0,0,1,22,17,1
63,144030.0,19,6,133,119,83,378,1.397392,25,-286.0,0,39,359,1,1,35853,1,4542,1,0,1,96,35,1
271,88000.0,10,1,387,55,225,379,1.0,30,-521.0,0,33,902,1,1,35854,0,1642,0,0,1,246,17,1
63,,19,0,236,119,83,380,1.365545,25,-563.0,0,39,1080,0,0,35855,0,3198,0,2,1,159,35,1
63,5500.0,19,2,697,119,191,381,1.397392,25,-343.0,0,329,1036,0,1,35856,0,2952,1,0,1,577,35,1
93,4800.0,21,1,92,60,118,382,0.8930170000000001,9,-309.0,0,293,250,0,1,35857,0,4080,0,0,1,74,23,1
285,100000.0,19,1,242,78,336,383,4.098534,18,-560.0,6,0,684,0,1,35858,0,30,0,0,1,165,35,1
288,35000.0,19,2,424,119,191,384,1.397392,25,-517.0,0,85,647,0,1,35859,0,4088,1,0,1,282,35,1
285,144000.0,19,1,695,78,336,385,4.285497,18,-344.0,6,248,433,0,1,35860,1,3189,0,0,1,576,35,1
239,260000.0,19,1,416,78,336,386,4.300018,18,-478.0,6,98,972,0,1,35861,1,3192,0,0,1,323,35,1
239,221500.0,19,1,33,78,336,387,4.285497,18,-217.0,6,377,359,0,1,35862,0,1354,0,0,1,30,35,1
63,25719.9596,19,6,30,119,191,388,1.397392,25,-586.0,0,4,401,1,1,35863,1,2956,1,0,1,27,35,1
239,1400000.0,19,1,33,78,336,389,4.285497,18,-217.0,6,377,635,0,1,35864,0,1354,0,0,1,30,35,1
102,139550.0,6,3,603,46,128,390,0.8930170000000001,9,-421.0,0,177,94,1,1,35865,1,4168,0,1,0,496,14,1
422,142400.0,6,1,296,6,169,391,0.9109959999999999,9,-534.0,0,0,508,1,1,35866,1,1396,0,1,0,214,4,1
45,44000.0,10,1,372,131,64,392,1.0,30,-498.0,72,31,950,1,1,35867,1,4122,0,0,1,286,17,1
108,17879.0,6,1,59,46,134,393,0.8901549999999999,9,-602.0,0,0,508,1,1,35868,1,1199,0,1,0,52,14,1
451,770756.5,16,11,341,39,614,394,1.0,30,-545.0,0,25,719,0,1,35869,1,2709,0,1,0,252,26,1
35,1072.8,6,1,8,46,166,395,0.8901549999999999,9,-583.0,0,0,358,1,1,35870,1,1472,0,1,0,33,14,1
456,400330.0,16,1,318,101,622,396,1.0,30,-525.0,0,0,748,0,1,35871,0,4339,0,1,0,234,26,1
21,335640.0,6,1,181,46,60,397,0.8930170000000001,9,-258.0,89,213,373,0,1,35872,1,3856,1,1,0,124,14,1
43,6660.0,6,1,8,46,60,398,0.8901549999999999,9,-596.0,0,0,73,1,1,35873,1,2246,1,1,0,7,14,1
64,391495.0,6,1,266,46,85,399,0.8901549999999999,9,-574.0,0,0,552,0,1,35874,1,1629,0,1,0,187,14,1
22,376020.0,5,2,489,34,436,400,0.8979889999999999,9,-443.0,0,151,945,0,1,35875,1,1096,0,1,0,392,8,1
426,472500.0,18,1,402,38,596,401,1.0,30,-513.0,0,89,970,0,1,35876,0,4395,0,1,0,311,37,0
321,27000.0,22,1,6,139,0,402,1.0,30,-597.0,0,0,604,0,1,35877,1,3708,0,1,0,5,45,0
239,19980.0,19,1,260,78,335,403,1.0,30,-552.0,2,0,630,0,1,35878,1,1336,0,0,1,182,35,1
239,200000.0,19,1,260,78,335,404,1.0,30,-552.0,33,0,684,0,1,35879,1,1336,0,0,1,182,35,1
201,5983.48,18,1,126,28,371,405,1.0,30,-285.0,91,0,255,1,1,35880,1,2343,0,1,0,98,37,0
285,15000.0,19,1,672,78,335,406,1.0,30,-365.0,237,0,228,0,1,35881,0,132,0,0,1,562,35,1
334,0.0,22,0,351,139,463,407,1.0,30,-509.0,0,86,1080,0,0,35882,0,3844,0,1,0,263,45,0
39,710004.0,23,1,394,44,54,408,0.9194559999999999,9,-476.0,0,15,716,0,1,35883,1,3425,1,0,1,327,13,1
39,560000.0,23,1,394,44,54,409,0.9194559999999999,9,-476.0,0,54,656,0,1,35884,1,2958,1,0,1,327,13,1
83,8104.0,22,1,61,139,540,410,1.0,30,-548.0,0,0,377,0,1,35885,1,686,0,1,0,54,45,0
366,110000.0,22,1,285,139,635,411,1.0,30,-539.0,0,0,547,1,1,35886,0,70,0,1,0,205,45,0
357,10879.0,22,1,253,139,509,412,1.0,30,-555.0,0,12,691,0,1,35887,1,2591,0,1,0,176,45,0
366,8000.0,22,1,287,139,635,413,1.0,30,-538.0,0,0,552,1,1,35888,1,70,0,1,0,207,45,0
251,6781.51,17,1,59,139,289,414,1.0,30,-602.0,0,0,429,0,1,35889,1,3398,1,0,1,52,45,0
251,6658.07,17,1,59,139,289,415,1.0,30,-602.0,0,0,429,1,1,35890,1,3398,1,0,1,52,45,0
251,6693.34,17,1,59,139,289,416,1.0,30,-602.0,0,0,429,1,1,35891,1,3398,1,0,1,52,45,0
251,7381.1,17,1,248,139,289,417,1.0,30,-569.0,0,0,429,1,1,35892,1,3398,1,0,1,41,45,0
251,6834.42,17,1,59,139,289,418,1.0,30,-602.0,0,0,429,1,1,35893,1,3398,1,0,1,52,45,0
389,1.0,22,1,12,139,561,419,1.0,30,-594.0,0,0,604,0,1,35894,1,2400,0,1,0,11,45,0
334,11509.26,17,2,61,25,271,420,1.299448,2,-601.0,0,0,73,1,1,35895,1,2404,1,0,1,54,9,0
432,1927484.8,13,7,237,51,592,421,1.0,30,-174.0,23,9,599,0,1,35896,1,4400,1,1,0,206,10,0
63,35000.0,19,2,701,119,191,422,1.397392,25,-371.0,0,280,1041,0,1,35897,0,2919,1,0,1,537,35,1
334,11509.26,17,2,59,25,271,423,1.299448,2,-602.0,0,0,73,1,1,35898,1,2445,1,0,1,52,9,0
316,1032778.0,23,3,509,44,576,424,0.8979889999999999,9,-435.0,0,162,977,0,1,35899,1,3314,0,1,0,410,13,1
229,20487.16,17,2,59,139,270,425,1.0,30,-602.0,0,0,77,1,1,35900,1,3148,1,0,1,52,45,0
457,22623.0,22,1,8,139,324,426,1.0,30,-183.0,0,1,508,0,1,35901,1,2366,0,1,0,7,45,0
375,6000.0,22,1,2,139,528,427,1.0,30,-600.0,0,0,467,0,1,35902,1,235,0,1,0,1,45,0
283,136968.0,15,1,225,138,293,428,0.761627,10,-568.0,0,0,352,0,1,35903,1,3812,1,0,1,151,44,1
304,30000.0,18,1,564,17,434,429,1.0,30,-409.0,193,0,201,0,1,35904,0,1724,0,1,0,460,37,0
394,37514.0,22,6,2,139,554,430,1.0,30,-600.0,0,0,555,0,1,35905,1,2297,1,1,0,1,45,0
83,6693.51,17,1,59,25,288,431,1.299448,2,-602.0,0,0,416,1,1,35906,1,3372,1,0,1,52,9,0
304,575000.0,18,1,526,106,434,432,1.0,30,-428.0,44,4,973,0,1,35907,0,958,0,1,0,426,37,0
304,425000.0,18,1,296,106,434,433,1.0,30,-534.0,68,0,552,0,1,35908,0,958,0,1,0,214,37,0
304,139500.0,18,1,88,106,434,434,1.0,30,-341.0,68,193,1060,0,1,35909,0,958,0,1,0,579,37,0
390,5000.0,22,1,61,139,550,435,1.0,30,-602.0,0,0,790,0,1,35910,1,4518,0,1,0,54,45,0
451,1750202.75,16,7,96,39,614,436,1.0,30,-307.0,4,53,337,0,1,35911,0,2709,0,1,0,76,26,1
187,15500.0,21,1,270,60,251,437,0.9048139999999999,9,-574.0,0,0,592,1,1,35912,1,1559,0,0,1,191,23,1
475,84550.0,22,5,454,139,643,438,1.0,30,-460.0,0,142,309,0,1,35913,0,3142,1,1,0,360,45,0
457,27055.0,22,1,10,139,324,439,1.0,30,-183.0,0,5,508,0,1,35914,1,2366,0,1,0,9,45,0
265,23415.0,4,1,61,25,10,440,1.299448,2,-602.0,0,0,435,0,1,35915,1,318,0,1,0,54,9,0
170,,17,0,59,139,269,441,1.0,30,-602.0,0,0,1080,0,0,35916,0,42,0,2,1,52,45,0
304,2142000.0,18,1,156,106,434,442,1.0,30,-428.0,174,0,725,0,1,35917,0,4393,0,1,0,426,37,0
457,1562.0,22,1,6,139,255,443,1.0,30,-597.0,0,0,348,0,1,35918,1,2366,0,1,0,5,45,0
225,7030.14,22,3,30,139,318,444,1.0,30,-586.0,0,0,318,1,1,35919,1,4193,0,1,0,27,45,0
